marker_count	marker	total_combinations	zero_count	min_one_count	min_two_count
16	snpAH00031	190	19	171	145
16	snpAH00033	190	19	171	145
16	snpAH00079	190	23	167	145
16	snpAH00088	190	23	167	145
16	snpAH00035	190	19	171	147
16	snpAH00037	190	19	171	147
16	snpAH00038	190	19	171	147
16	snpAH00041	190	19	171	147
16	snpAH00059	190	19	171	147
16	snpAH00066	190	19	171	147
16	snpAH00091	190	19	171	147
15	snpAH00042	190	23	167	142
15	snpAH00048	190	22	168	143
15	snpAH00049	190	22	168	143
15	snpAH00053	190	25	165	143
15	snpAH00071	190	19	171	144
15	snpAH00031	190	19	171	145
15	snpAH00033	190	19	171	145
15	snpAH00038	190	19	171	145
15	snpAH00079	190	23	167	145
15	snpAH00088	190	23	167	145
15	snpAH00037	190	19	171	147
15	snpAH00041	190	19	171	147
15	snpAH00059	190	19	171	147
15	snpAH00066	190	19	171	147
15	snpAH00091	190	19	171	147
14	snpAH00042	190	23	167	142
14	snpAH00048	190	22	168	143
14	snpAH00049	190	22	168	143
14	snpAH00053	190	25	165	143
14	snpAH00071	190	19	171	144
14	snpAH00031	190	19	171	145
14	snpAH00033	190	19	171	145
14	snpAH00038	190	19	171	145
14	snpAH00079	190	23	167	145
14	snpAH00088	190	23	167	145
14	snpAH00037	190	19	171	147
14	snpAH00041	190	19	171	147
14	snpAH00066	190	19	171	147
14	snpAH00091	190	19	171	147
13	snpAH00042	190	23	167	142
13	snpAH00048	190	22	168	143
13	snpAH00049	190	22	168	143
13	snpAH00053	190	25	165	143
13	snpAH00071	190	19	171	144
13	snpAH00031	190	19	171	145
13	snpAH00033	190	19	171	145
13	snpAH00038	190	19	171	145
13	snpAH00079	190	23	167	145
13	snpAH00088	190	23	167	145
13	snpAH00037	190	19	171	147
13	snpAH00041	190	19	171	147
13	snpAH00066	190	19	171	147
12	snpAH00042	190	23	167	138
12	snpAH00071	190	19	171	142
12	snpAH00038	190	19	171	143
12	snpAH00048	190	22	168	143
12	snpAH00049	190	22	168	143
12	snpAH00053	190	25	165	143
12	snpAH00031	190	19	171	145
12	snpAH00033	190	19	171	145
12	snpAH00079	190	23	167	145
12	snpAH00088	190	23	167	145
12	snpAH00037	190	19	171	147
12	snpAH00066	190	19	171	147
11	snpAH00042	190	23	167	138
11	snpAH00071	190	19	171	142
11	snpAH00038	190	19	171	143
11	snpAH00048	190	22	168	143
11	snpAH00049	190	22	168	143
11	snpAH00053	190	25	165	143
11	snpAH00031	190	19	171	145
11	snpAH00033	190	19	171	145
11	snpAH00079	190	23	167	145
11	snpAH00088	190	23	167	145
11	snpAH00037	190	19	171	147
10	snpAH00042	190	23	167	138
10	snpAH00071	190	19	171	142
10	snpAH00031	190	19	171	143
10	snpAH00033	190	19	171	143
10	snpAH00038	190	19	171	143
10	snpAH00048	190	22	168	143
10	snpAH00049	190	22	168	143
10	snpAH00053	190	25	165	143
10	snpAH00079	190	23	167	145
10	snpAH00088	190	23	167	145
9	snpAH00042	190	27	163	132
9	snpAH00049	190	26	164	136
9	snpAH00048	190	26	164	137
9	snpAH00071	190	23	167	139
9	snpAH00031	190	23	167	141
9	snpAH00033	190	23	167	141
9	snpAH00038	190	23	167	141
9	snpAH00053	190	31	159	141
9	snpAH00088	190	27	163	143
8	snpAH00042	190	31	159	126
8	snpAH00038	190	27	163	133
8	snpAH00049	190	30	160	134
8	snpAH00048	190	32	158	135
8	snpAH00071	190	27	163	135
8	snpAH00053	190	35	155	137
8	snpAH00031	190	27	163	139
8	snpAH00033	190	27	163	139
7	snpAH00042	190	31	159	113
7	snpAH00031	190	31	159	115
7	snpAH00038	190	27	163	119
7	snpAH00071	190	27	163	129
7	snpAH00048	190	32	158	130
7	snpAH00049	190	30	160	130
7	snpAH00053	190	35	155	131
6	snpAH00042	190	41	149	104
6	snpAH00031	190	41	149	106
6	snpAH00038	190	35	155	110
6	snpAH00048	190	40	150	115
6	snpAH00049	190	38	152	116
6	snpAH00071	190	39	151	119
5	snpAH00038	190	39	151	93
5	snpAH00031	190	49	141	95
5	snpAH00042	190	52	138	95
5	snpAH00049	190	42	148	102
5	snpAH00048	190	45	145	104
